Quarter,Benefit_Group,Continuous_duration,Gender,Age_Group,Ethnicity,Count
JUN13,Supported Living,More than 1 year,Female,40-54,NZ European,8474
JUN13,Supported Living,More than 1 year,Female,40-54,Maori,4168
JUN13,Supported Living,More than 1 year,Female,40-54,Pacific Island,1085
JUN13,Supported Living,More than 1 year,Female,40-54,Other,2609
JUN13,Supported Living,More than 1 year,Female,40-54,Unspecified,364
JUN13,Supported Living,More than 1 year,Female,55-64,NZ European,8300
JUN13,Supported Living,More than 1 year,Female,55-64,Maori,3077
JUN13,Supported Living,More than 1 year,Female,55-64,Pacific Island,871
JUN13,Supported Living,More than 1 year,Female,55-64,Other,2738
JUN13,Supported Living,More than 1 year,Female,55-64,Unspecified,780
JUN13,Supported Living,More than 1 year,Male,18-24,NZ European,1958
JUN13,Supported Living,More than 1 year,Male,18-24,Maori,961
JUN13,Supported Living,More than 1 year,Male,18-24,Pacific Island,250
JUN13,Supported Living,More than 1 year,Male,18-24,Other,412
JUN13,Supported Living,More than 1 year,Male,18-24,Unspecified,73
JUN13,Supported Living,More than 1 year,Male,25-39,NZ European,4559
JUN13,Supported Living,More than 1 year,Male,25-39,Maori,2644
JUN13,Supported Living,More than 1 year,Male,25-39,Pacific Island,591
JUN13,Supported Living,More than 1 year,Male,25-39,Other,979
JUN13,Supported Living,More than 1 year,Male,25-39,Unspecified,73
JUN13,Supported Living,More than 1 year,Male,40-54,NZ European,9350
JUN13,Supported Living,More than 1 year,Male,40-54,Maori,4227
JUN13,Supported Living,More than 1 year,Male,40-54,Pacific Island,817
JUN13,Supported Living,More than 1 year,Male,40-54,Other,2471
JUN13,Supported Living,More than 1 year,Male,40-54,Unspecified,283
JUN13,Supported Living,More than 1 year,Male,55-64,NZ European,8124
JUN13,Supported Living,More than 1 year,Male,55-64,Maori,2861
JUN13,Supported Living,More than 1 year,Male,55-64,Pacific Island,861
JUN13,Supported Living,More than 1 year,Male,55-64,Other,2538
JUN13,Supported Living,More than 1 year,Male,55-64,Unspecified,624
JUN13,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,NZ European,164
JUN13,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Maori,286
JUN13,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Pacific Island,54
JUN13,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Other,32
JUN13,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Unspecified,25
JUN13,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,NZ European,27
JUN13,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Maori,43
JUN13,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Pacific Island,8
JUN13,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Other,8
JUN13,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Unspecified,8
JUN13,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,Ethnicity suppressed,488
JUN13,Youth Payment and Young Parent Payment,More than 1 year,Male,18-24,Ethnicity suppressed,37
JUN13,Other Main Benefit,1 year or less,Female,18-24,NZ European,71
JUN13,Other Main Benefit,1 year or less,Female,18-24,Maori,120
JUN13,Other Main Benefit,1 year or less,Female,18-24,Pacific Island,64
JUN13,Other Main Benefit,1 year or less,Female,18-24,Other,97
JUN13,Other Main Benefit,1 year or less,Female,18-24,Unspecified,10
JUN13,Other Main Benefit,1 year or less,Female,25-39,NZ European,71
JUN13,Other Main Benefit,1 year or less,Female,25-39,Maori,109
JUN13,Other Main Benefit,1 year or less,Female,25-39,Pacific Island,70
JUN13,Other Main Benefit,1 year or less,Female,25-39,Other,142
JUN13,Other Main Benefit,1 year or less,Female,25-39,Unspecified,11
JUN13,Other Main Benefit,1 year or less,Female,40-54,Ethnicity suppressed,250
JUN13,Other Main Benefit,1 year or less,Female,55-64,Ethnicity suppressed,142
JUN13,Other Main Benefit,1 year or less,Male,18-24,NZ European,119
JUN13,Other Main Benefit,1 year or less,Male,18-24,Maori,238
JUN13,Other Main Benefit,1 year or less,Male,18-24,Pacific Island,46
JUN13,Other Main Benefit,1 year or less,Male,18-24,Other,72
JUN13,Other Main Benefit,1 year or less,Male,18-24,Unspecified,13
JUN13,Other Main Benefit,1 year or less,Male,25-39,Ethnicity suppressed,677
JUN13,Other Main Benefit,1 year or less,Male,40-54,Ethnicity suppressed,346
JUN13,Other Main Benefit,1 year or less,Male,55-64,Ethnicity suppressed,122
JUN13,Other Main Benefit,More than 1 year,Female,18-24,Ethnicity suppressed,172
JUN13,Other Main Benefit,More than 1 year,Female,25-39,NZ European,25
JUN13,Other Main Benefit,More than 1 year,Female,25-39,Maori,136
JUN13,Other Main Benefit,More than 1 year,Female,25-39,Pacific Island,78
JUN13,Other Main Benefit,More than 1 year,Female,25-39,Other,173
JUN13,Other Main Benefit,More than 1 year,Female,25-39,Unspecified,11
JUN13,Other Main Benefit,More than 1 year,Female,40-54,Ethnicity suppressed,304
JUN13,Other Main Benefit,More than 1 year,Female,55-64,NZ European,54
JUN13,Other Main Benefit,More than 1 year,Female,55-64,Maori,48
JUN13,Other Main Benefit,More than 1 year,Female,55-64,Pacific Island,36
JUN13,Other Main Benefit,More than 1 year,Female,55-64,Other,76
JUN13,Other Main Benefit,More than 1 year,Female,55-64,Unspecified,8
JUN13,Other Main Benefit,More than 1 year,Male,18-24,Ethnicity suppressed,155
JUN13,Other Main Benefit,More than 1 year,Male,25-39,NZ European,76
JUN13,Other Main Benefit,More than 1 year,Male,25-39,Maori,514
JUN13,Other Main Benefit,More than 1 year,Male,25-39,Pacific Island,92
JUN13,Other Main Benefit,More than 1 year,Male,25-39,Other,71
JUN13,Other Main Benefit,More than 1 year,Male,40-54,Ethnicity suppressed,301
JUN13,Other Main Benefit,More than 1 year,Male,55-64,Ethnicity suppressed,115
SEP13,Jobseeker Support,1 year or less,Female,18-24,NZ European,2661
SEP13,Jobseeker Support,1 year or less,Female,18-24,Maori,3066
SEP13,Jobseeker Support,1 year or less,Female,18-24,Pacific Island,818
SEP13,Jobseeker Support,1 year or less,Female,18-24,Other,802
SEP13,Jobseeker Support,1 year or less,Female,18-24,Unspecified,305
SEP13,Jobseeker Support,1 year or less,Female,25-39,NZ European,1661
SEP13,Jobseeker Support,1 year or less,Female,25-39,Maori,1714
SEP13,Jobseeker Support,1 year or less,Female,25-39,Pacific Island,505
SEP13,Jobseeker Support,1 year or less,Female,25-39,Other,773
SEP13,Jobseeker Support,1 year or less,Female,25-39,Unspecified,60
SEP13,Jobseeker Support,1 year or less,Female,40-54,NZ European,2336
SEP13,Jobseeker Support,1 year or less,Female,40-54,Maori,1830
SEP13,Jobseeker Support,1 year or less,Female,40-54,Pacific Island,403
SEP13,Jobseeker Support,1 year or less,Female,40-54,Other,891
SEP13,Jobseeker Support,1 year or less,Female,40-54,Unspecified,100
SEP13,Jobseeker Support,1 year or less,Female,55-64,NZ European,1582
SEP13,Jobseeker Support,1 year or less,Female,55-64,Maori,723
SEP13,Jobseeker Support,1 year or less,Female,55-64,Pacific Island,215
SEP13,Jobseeker Support,1 year or less,Female,55-64,Other,802
SEP13,Jobseeker Support,1 year or less,Female,55-64,Unspecified,157
SEP13,Jobseeker Support,1 year or less,Male,18-24,NZ European,3953
SEP13,Jobseeker Support,1 year or less,Male,18-24,Maori,4119
SEP13,Jobseeker Support,1 year or less,Male,18-24,Pacific Island,778
SEP13,Jobseeker Support,1 year or less,Male,18-24,Other,1012
SEP13,Jobseeker Support,1 year or less,Male,18-24,Unspecified,375
SEP13,Jobseeker Support,1 year or less,Male,25-39,NZ European,3987
SEP13,Jobseeker Support,1 year or less,Male,25-39,Maori,4350
SEP13,Jobseeker Support,1 year or less,Male,25-39,Pacific Island,882
SEP13,Jobseeker Support,1 year or less,Male,25-39,Other,1439
SEP13,Jobseeker Support,1 year or less,Male,25-39,Unspecified,144
SEP13,Jobseeker Support,1 year or less,Male,40-54,NZ European,3591
SEP13,Jobseeker Support,1 year or less,Male,40-54,Maori,2712
SEP13,Jobseeker Support,1 year or less,Male,40-54,Pacific Island,702
SEP13,Jobseeker Support,1 year or less,Male,40-54,Other,1132
SEP13,Jobseeker Support,1 year or less,Male,40-54,Unspecified,140
SEP13,Jobseeker Support,1 year or less,Male,55-64,NZ European,2057
SEP13,Jobseeker Support,1 year or less,Male,55-64,Maori,779
SEP13,Jobseeker Support,1 year or less,Male,55-64,Pacific Island,313
SEP13,Jobseeker Support,1 year or less,Male,55-64,Other,719
SEP13,Jobseeker Support,1 year or less,Male,55-64,Unspecified,127
SEP13,Jobseeker Support,More than 1 year,Female,18-24,NZ European,1321
SEP13,Jobseeker Support,More than 1 year,Female,18-24,Maori,1257
SEP13,Jobseeker Support,More than 1 year,Female,18-24,Pacific Island,159
SEP13,Jobseeker Support,More than 1 year,Female,18-24,Other,267
SEP13,Jobseeker Support,More than 1 year,Female,18-24,Unspecified,91
SEP13,Jobseeker Support,More than 1 year,Female,25-39,NZ European,2577
SEP13,Jobseeker Support,More than 1 year,Female,25-39,Maori,2509
SEP13,Jobseeker Support,More than 1 year,Female,25-39,Pacific Island,409
SEP13,Jobseeker Support,More than 1 year,Female,25-39,Other,631
SEP13,Jobseeker Support,More than 1 year,Female,25-39,Unspecified,53
SEP13,Jobseeker Support,More than 1 year,Female,40-54,NZ European,6169
SEP13,Jobseeker Support,More than 1 year,Female,40-54,Maori,4598
SEP13,Jobseeker Support,More than 1 year,Female,40-54,Pacific Island,903
SEP13,Jobseeker Support,More than 1 year,Female,40-54,Other,2336
SEP13,Jobseeker Support,More than 1 year,Female,40-54,Unspecified,184
SEP13,Jobseeker Support,More than 1 year,Female,55-64,NZ European,5086
SEP13,Jobseeker Support,More than 1 year,Female,55-64,Maori,2304
SEP13,Jobseeker Support,More than 1 year,Female,55-64,Pacific Island,775
SEP13,Jobseeker Support,More than 1 year,Female,55-64,Other,2420
SEP13,Jobseeker Support,More than 1 year,Female,55-64,Unspecified,403
SEP13,Jobseeker Support,More than 1 year,Male,18-24,NZ European,1687
SEP13,Jobseeker Support,More than 1 year,Male,18-24,Maori,1417
SEP13,Jobseeker Support,More than 1 year,Male,18-24,Pacific Island,216
SEP13,Jobseeker Support,More than 1 year,Male,18-24,Other,310
SEP13,Jobseeker Support,More than 1 year,Male,18-24,Unspecified,98
SEP13,Jobseeker Support,More than 1 year,Male,25-39,NZ European,4365
SEP13,Jobseeker Support,More than 1 year,Male,25-39,Maori,3956
SEP13,Jobseeker Support,More than 1 year,Male,25-39,Pacific Island,686
SEP13,Jobseeker Support,More than 1 year,Male,25-39,Other,1066
SEP13,Jobseeker Support,More than 1 year,Male,25-39,Unspecified,94
SEP13,Jobseeker Support,More than 1 year,Male,40-54,NZ European,6620
SEP13,Jobseeker Support,More than 1 year,Male,40-54,Maori,5024
SEP13,Jobseeker Support,More than 1 year,Male,40-54,Pacific Island,1059
SEP13,Jobseeker Support,More than 1 year,Male,40-54,Other,1800
SEP13,Jobseeker Support,More than 1 year,Male,40-54,Unspecified,159
SEP13,Jobseeker Support,More than 1 year,Male,55-64,NZ European,4162
SEP13,Jobseeker Support,More than 1 year,Male,55-64,Maori,1919
SEP13,Jobseeker Support,More than 1 year,Male,55-64,Pacific Island,723
SEP13,Jobseeker Support,More than 1 year,Male,55-64,Other,1762
SEP13,Jobseeker Support,More than 1 year,Male,55-64,Unspecified,180
SEP13,Sole Parent Support,1 year or less,Female,18-24,NZ European,1341
SEP13,Sole Parent Support,1 year or less,Female,18-24,Maori,1800
SEP13,Sole Parent Support,1 year or less,Female,18-24,Pacific Island,433
SEP13,Sole Parent Support,1 year or less,Female,18-24,Other,256
SEP13,Sole Parent Support,1 year or less,Female,18-24,Unspecified,100
SEP13,Sole Parent Support,1 year or less,Female,25-39,NZ European,2678
SEP13,Sole Parent Support,1 year or less,Female,25-39,Maori,2544
SEP13,Sole Parent Support,1 year or less,Female,25-39,Pacific Island,600
SEP13,Sole Parent Support,1 year or less,Female,25-39,Other,751
SEP13,Sole Parent Support,1 year or less,Female,25-39,Unspecified,95
SEP13,Sole Parent Support,1 year or less,Female,40-54,NZ European,974
SEP13,Sole Parent Support,1 year or less,Female,40-54,Maori,620
SEP13,Sole Parent Support,1 year or less,Female,40-54,Pacific Island,187
SEP13,Sole Parent Support,1 year or less,Female,40-54,Other,315
SEP13,Sole Parent Support,1 year or less,Female,40-54,Unspecified,50
SEP13,Sole Parent Support,1 year or less,Female,55-64,Ethnicity suppressed,78
SEP13,Sole Parent Support,1 year or less,Male,18-24,Ethnicity suppressed,220
SEP13,Sole Parent Support,1 year or less,Male,25-39,NZ European,240
SEP13,Sole Parent Support,1 year or less,Male,25-39,Maori,508
SEP13,Sole Parent Support,1 year or less,Male,25-39,Pacific Island,65
SEP13,Sole Parent Support,1 year or less,Male,25-39,Other,46
SEP13,Sole Parent Support,1 year or less,Male,25-39,Unspecified,9
SEP13,Sole Parent Support,1 year or less,Male,40-54,Ethnicity suppressed,448
SEP13,Sole Parent Support,1 year or less,Male,55-64,Ethnicity suppressed,48
SEP13,Sole Parent Support,More than 1 year,Female,18-24,NZ European,3846
SEP13,Sole Parent Support,More than 1 year,Female,18-24,Maori,7095
SEP13,Sole Parent Support,More than 1 year,Female,18-24,Pacific Island,1385
SEP13,Sole Parent Support,More than 1 year,Female,18-24,Other,652
SEP13,Sole Parent Support,More than 1 year,Female,18-24,Unspecified,348
SEP13,Sole Parent Support,More than 1 year,Female,25-39,NZ European,10950
SEP13,Sole Parent Support,More than 1 year,Female,25-39,Maori,15354
SEP13,Sole Parent Support,More than 1 year,Female,25-39,Pacific Island,3096
SEP13,Sole Parent Support,More than 1 year,Female,25-39,Other,2483
SEP13,Sole Parent Support,More than 1 year,Female,25-39,Unspecified,290
SEP13,Sole Parent Support,More than 1 year,Female,40-54,NZ European,5538
SEP13,Sole Parent Support,More than 1 year,Female,40-54,Maori,4875
SEP13,Sole Parent Support,More than 1 year,Female,40-54,Pacific Island,1283
SEP13,Sole Parent Support,More than 1 year,Female,40-54,Other,1752
SEP13,Sole Parent Support,More than 1 year,Female,40-54,Unspecified,185
SEP13,Sole Parent Support,More than 1 year,Female,55-64,NZ European,161
SEP13,Sole Parent Support,More than 1 year,Female,55-64,Maori,318
SEP13,Sole Parent Support,More than 1 year,Female,55-64,Pacific Island,110
SEP13,Sole Parent Support,More than 1 year,Female,55-64,Other,57
SEP13,Sole Parent Support,More than 1 year,Female,55-64,Unspecified,10
SEP13,Sole Parent Support,More than 1 year,Male,18-24,NZ European,65
SEP13,Sole Parent Support,More than 1 year,Male,18-24,Maori,243
SEP13,Sole Parent Support,More than 1 year,Male,18-24,Pacific Island,34
SEP13,Sole Parent Support,More than 1 year,Male,18-24,Other,10
SEP13,Sole Parent Support,More than 1 year,Male,18-24,Unspecified,9
SEP13,Sole Parent Support,More than 1 year,Male,25-39,NZ European,712
SEP13,Sole Parent Support,More than 1 year,Male,25-39,Maori,1585
SEP13,Sole Parent Support,More than 1 year,Male,25-39,Pacific Island,301
SEP13,Sole Parent Support,More than 1 year,Male,25-39,Other,135
SEP13,Sole Parent Support,More than 1 year,Male,25-39,Unspecified,13
SEP13,Sole Parent Support,More than 1 year,Male,40-54,NZ European,766
SEP13,Sole Parent Support,More than 1 year,Male,40-54,Maori,947
SEP13,Sole Parent Support,More than 1 year,Male,40-54,Pacific Island,230
SEP13,Sole Parent Support,More than 1 year,Male,40-54,Other,147
SEP13,Sole Parent Support,More than 1 year,Male,40-54,Unspecified,31
SEP13,Sole Parent Support,More than 1 year,Male,55-64,Ethnicity suppressed,277
SEP13,Supported Living,1 year or less,Female,18-24,NZ European,138
SEP13,Supported Living,1 year or less,Female,18-24,Maori,141
SEP13,Supported Living,1 year or less,Female,18-24,Pacific Island,56
SEP13,Supported Living,1 year or less,Female,18-24,Other,48
SEP13,Supported Living,1 year or less,Female,18-24,Unspecified,18
SEP13,Supported Living,1 year or less,Female,25-39,NZ European,252
SEP13,Supported Living,1 year or less,Female,25-39,Maori,218
SEP13,Supported Living,1 year or less,Female,25-39,Pacific Island,129
SEP13,Supported Living,1 year or less,Female,25-39,Other,99
SEP13,Supported Living,1 year or less,Female,25-39,Unspecified,6
SEP13,Supported Living,1 year or less,Female,40-54,NZ European,696
SEP13,Supported Living,1 year or less,Female,40-54,Maori,364
SEP13,Supported Living,1 year or less,Female,40-54,Pacific Island,200
SEP13,Supported Living,1 year or less,Female,40-54,Other,249
SEP13,Supported Living,1 year or less,Female,40-54,Unspecified,58
SEP13,Supported Living,1 year or less,Female,55-64,NZ European,709
SEP13,Supported Living,1 year or less,Female,55-64,Maori,318
SEP13,Supported Living,1 year or less,Female,55-64,Pacific Island,118
SEP13,Supported Living,1 year or less,Female,55-64,Other,241
SEP13,Supported Living,1 year or less,Female,55-64,Unspecified,110
SEP13,Supported Living,1 year or less,Male,18-24,NZ European,177
SEP13,Supported Living,1 year or less,Male,18-24,Maori,115
SEP13,Supported Living,1 year or less,Male,18-24,Pacific Island,36
SEP13,Supported Living,1 year or less,Male,18-24,Other,34
SEP13,Supported Living,1 year or less,Male,18-24,Unspecified,6
SEP13,Supported Living,1 year or less,Male,25-39,NZ European,222
SEP13,Supported Living,1 year or less,Male,25-39,Maori,197
SEP13,Supported Living,1 year or less,Male,25-39,Pacific Island,46
SEP13,Supported Living,1 year or less,Male,25-39,Other,56
SEP13,Supported Living,1 year or less,Male,25-39,Unspecified,8
SEP13,Supported Living,1 year or less,Male,40-54,NZ European,598
SEP13,Supported Living,1 year or less,Male,40-54,Maori,340
SEP13,Supported Living,1 year or less,Male,40-54,Pacific Island,129
SEP13,Supported Living,1 year or less,Male,40-54,Other,155
SEP13,Supported Living,1 year or less,Male,40-54,Unspecified,31
SEP13,Supported Living,1 year or less,Male,55-64,NZ European,674
